933 true_sum = 50210, estimate_sum = 48507, error = -3.392%
934 true_sum = 50109, estimate_sum = 48071, error = -4.067%
935 true_sum = 49595, estimate_sum = 48297, error = -2.617%
936 true_sum = 49121, estimate_sum = 48027, error = -2.227%
937 true_sum = 49865, estimate_sum = 48753, error = -2.230%
938 true_sum = 50004, estimate_sum = 48815, error = -2.378%
939 true_sum = 50130, estimate_sum = 50063, error = -0.134%
940 true_sum = 49594, estimate_sum = 49564, error = -0.060%
941 true_sum = 49881, estimate_sum = 50070, error = 0.379%
942 true_sum = 49981, estimate_sum = 49958, error = -0.046%
943 true_sum = 50569, estimate_sum = 50734, error = 0.326%
944 true_sum = 50603, estimate_sum = 50643, error = 0.079%
945 true_sum = 50272, estimate_sum = 50730, error = 0.911%
946 true_sum = 50483, estimate_sum = 50584, error = 0.200%
947 true_sum = 50840, estimate_sum = 50979, error = 0.273%
948 true_sum = 50108, estimate_sum = 50311, error = 0.405%
949 true_sum = 49821, estimate_sum = 50731, error = 1.827%
950 true_sum = 49375, estimate_sum = 52184, error = 5.689%
951 true_sum = 48877, estimate_sum = 51648, error = 5.669%
952 true_sum = 49184, estimate_sum = 51851, error = 5.422%
953 true_sum = 49824, estimate_sum = 51698, error = 3.761%
954 true_sum = 49395, estimate_sum = 51539, error = 4.341%
955 true_sum = 49341, estimate_sum = 50772, error = 2.900%
956 true_sum = 50074, estimate_sum = 51503, error = 2.854%
957 true_sum = 50230, estimate_sum = 50856, error = 1.246%
958 true_sum = 49521, estimate_sum = 50882, error = 2.748%
959 true_sum = 49461, estimate_sum = 50251, error = 1.597%
960 true_sum = 49626, estimate_sum = 50928, error = 2.624%
961 true_sum = 49882, estimate_sum = 50374, error = 0.986%
962 true_sum = 49714, estimate_sum = 50420, error = 1.420%
963 true_sum = 50063, estimate_sum = 50438, error = 0.749%
964 true_sum = 50025, estimate_sum = 51112, error = 2.173%
965 true_sum = 49933, estimate_sum = 50559, error = 1.254%
966 true_sum = 49918, estimate_sum = 50920, error = 2.007%
967 true_sum = 49905, estimate_sum = 50179, error = 0.549%
968 true_sum = 49736, estimate_sum = 50723, error = 1.984%
969 true_sum = 49775, estimate_sum = 50187, error = 0.828%
970 true_sum = 49877, estimate_sum = 50209, error = 0.666%
971 true_sum = 49412, estimate_sum = 49635, error = 0.451%
972 true_sum = 50014, estimate_sum = 50313, error = 0.598%
973 true_sum = 49947, estimate_sum = 50062, error = 0.230%
974 true_sum = 50461, estimate_sum = 50476, error = 0.030%
975 true_sum = 50233, estimate_sum = 50065, error = -0.334%
976 true_sum = 50233, estimate_sum = 50459, error = 0.450%
977 true_sum = 49806, estimate_sum = 49678, error = -0.257%
978 true_sum = 49946, estimate_sum = 50128, error = 0.364%
979 true_sum = 49941, estimate_sum = 50405, error = 0.929%
980 true_sum = 50656, estimate_sum = 50827, error = 0.338%
981 true_sum = 50591, estimate_sum = 50038, error = -1.093%
982 true_sum = 50497, estimate_sum = 50597, error = 0.198%
983 true_sum = 50028, estimate_sum = 50130, error = 0.204%
984 true_sum = 49798, estimate_sum = 50001, error = 0.408%
985 true_sum = 49969, estimate_sum = 50344, error = 0.750%
986 true_sum = 49999, estimate_sum = 50449, error = 0.900%
987 true_sum = 50035, estimate_sum = 50874, error = 1.677%
988 true_sum = 50600, estimate_sum = 50887, error = 0.567%
989 true_sum = 50255, estimate_sum = 50735, error = 0.955%
990 true_sum = 49940, estimate_sum = 50442, error = 1.005%
991 true_sum = 49902, estimate_sum = 50507, error = 1.212%
992 true_sum = 49471, estimate_sum = 49810, error = 0.685%
993 true_sum = 48834, estimate_sum = 49832, error = 2.044%
994 true_sum = 48220, estimate_sum = 49218, error = 2.070%
995 true_sum = 48459, estimate_sum = 49357, error = 1.853%
996 true_sum = 48602, estimate_sum = 48672, error = 0.144%
997 true_sum = 48883, estimate_sum = 49235, error = 0.720%
998 true_sum = 49043, estimate_sum = 49140, error = 0.198%
999 true_sum = 49243, estimate_sum = 49742, error = 1.013%
1000 true_sum = 49077, estimate_sum = 49447, error = 0.754%
1001 true_sum = 49247, estimate_sum = 50308, error = 2.154%
1002 true_sum = 48687, estimate_sum = 49521, error = 1.713%
1003 true_sum = 47896, estimate_sum = 49494, error = 3.336%
1004 true_sum = 48372, estimate_sum = 49500, error = 2.332%
1005 true_sum = 48968, estimate_sum = 50161, error = 2.436%
1006 true_sum = 49270, estimate_sum = 49481, error = 0.428%
1007 true_sum = 49336, estimate_sum = 49625, error = 0.586%
1008 true_sum = 49355, estimate_sum = 49362, error = 0.014%
1009 true_sum = 49794, estimate_sum = 49873, error = 0.159%
1010 true_sum = 49970, estimate_sum = 49292, error = -1.357%
1011 true_sum = 49171, estimate_sum = 49253, error = 0.167%
1012 true_sum = 49089, estimate_sum = 49276, error = 0.381%
1013 true_sum = 49782, estimate_sum = 50100, error = 0.639%
1014 true_sum = 50443, estimate_sum = 49886, error = -1.104%
1015 true_sum = 50716, estimate_sum = 50092, error = -1.230%
1016 true_sum = 50653, estimate_sum = 50059, error = -1.173%
1017 true_sum = 50550, estimate_sum = 50036, error = -1.017%
1018 true_sum = 50549, estimate_sum = 52444, error = 3.749%
1019 true_sum = 50815, estimate_sum = 52922, error = 4.146%
1020 true_sum = 50970, estimate_sum = 52456, error = 2.915%
1021 true_sum = 51304, estimate_sum = 53060, error = 3.423%
1022 true_sum = 51116, estimate_sum = 51462, error = 0.677%
1023 true_sum = 50623, estimate_sum = 51454, error = 1.642%
1024 true_sum = 50107, estimate_sum = 51109, error = 2.000%
1025 true_sum = 49542, estimate_sum = 51077, error = 3.098%
1026 true_sum = 50106, estimate_sum = 51095, error = 1.974%
1027 true_sum = 50062, estimate_sum = 51176, error = 2.225%
1028 true_sum = 50767, estimate_sum = 51382, error = 1.211%
1029 true_sum = 50304, estimate_sum = 51026, error = 1.435%
1030 true_sum = 50421, estimate_sum = 50927, error = 1.004%
1031 true_sum = 50494, estimate_sum = 50736, error = 0.479%
1032 true_sum = 50344, estimate_sum = 50939, error = 1.182%
1033 true_sum = 50157, estimate_sum = 50789, error = 1.260%
1034 true_sum = 50069, estimate_sum = 50635, error = 1.130%
1035 true_sum = 50227, estimate_sum = 50777, error = 1.095%
1036 true_sum = 50623, estimate_sum = 50761, error = 0.273%
1037 true_sum = 49919, estimate_sum = 50605, error = 1.374%
1038 true_sum = 49651, estimate_sum = 50577, error = 1.865%
1039 true_sum = 48858, estimate_sum = 50214, error = 2.775%
1040 true_sum = 48736, estimate_sum = 49899, error = 2.386%
1041 true_sum = 48434, estimate_sum = 49797, error = 2.814%
1042 true_sum = 47740, estimate_sum = 49297, error = 3.261%
1043 true_sum = 47036, estimate_sum = 48295, error = 2.677%
1044 true_sum = 46249, estimate_sum = 47723, error = 3.187%
1045 true_sum = 46673, estimate_sum = 47920, error = 2.672%
1046 true_sum = 46301, estimate_sum = 47700, error = 3.022%
1047 true_sum = 46382, estimate_sum = 47886, error = 3.243%
1048 true_sum = 46203, estimate_sum = 47341, error = 2.463%
1049 true_sum = 46223, estimate_sum = 47484, error = 2.728%
1050 true_sum = 46878, estimate_sum = 47838, error = 2.048%
1051 true_sum = 47195, estimate_sum = 48267, error = 2.271%
1052 true_sum = 47225, estimate_sum = 47932, error = 1.497%
1053 true_sum = 47309, estimate_sum = 48407, error = 2.321%
1054 true_sum = 48231, estimate_sum = 48666, error = 0.902%
1055 true_sum = 49134, estimate_sum = 49330, error = 0.399%
1056 true_sum = 48917, estimate_sum = 49316, error = 0.816%
1057 true_sum = 48808, estimate_sum = 49088, error = 0.574%
1058 true_sum = 49444, estimate_sum = 49222, error = -0.449%
1059 true_sum = 49753, estimate_sum = 49428, error = -0.653%
1060 true_sum = 49430, estimate_sum = 48678, error = -1.521%
1061 true_sum = 49843, estimate_sum = 49101, error = -1.489%
1062 true_sum = 50533, estimate_sum = 49273, error = -2.493%
1063 true_sum = 49752, estimate_sum = 49074, error = -1.363%
1064 true_sum = 49002, estimate_sum = 48434, error = -1.159%
1065 true_sum = 49315, estimate_sum = 48758, error = -1.129%
1066 true_sum = 48929, estimate_sum = 48169, error = -1.553%
1067 true_sum = 49585, estimate_sum = 48648, error = -1.890%
1068 true_sum = 48899, estimate_sum = 48074, error = -1.687%
1069 true_sum = 48966, estimate_sum = 49577, error = 1.248%
1070 true_sum = 49402, estimate_sum = 49599, error = 0.399%
1071 true_sum = 49382, estimate_sum = 49441, error = 0.119%
1072 true_sum = 49038, estimate_sum = 49339, error = 0.614%
1073 true_sum = 48769, estimate_sum = 49255, error = 0.997%
1074 true_sum = 48529, estimate_sum = 49001, error = 0.973%
1075 true_sum = 48707, estimate_sum = 49132, error = 0.873%
1076 true_sum = 48952, estimate_sum = 49343, error = 0.799%
1077 true_sum = 49469, estimate_sum = 49507, error = 0.077%
1078 true_sum = 49635, estimate_sum = 49695, error = 0.121%
1079 true_sum = 48915, estimate_sum = 49488, error = 1.171%
1080 true_sum = 48878, estimate_sum = 49829, error = 1.946%
1081 true_sum = 48942, estimate_sum = 49532, error = 1.206%
1082 true_sum = 48582, estimate_sum = 49311, error = 1.501%
1083 true_sum = 48997, estimate_sum = 49695, error = 1.425%
1084 true_sum = 49382, estimate_sum = 49515, error = 0.269%
1085 true_sum = 49203, estimate_sum = 49603, error = 0.813%
1086 true_sum = 48946, estimate_sum = 49521, error = 1.175%
1087 true_sum = 49045, estimate_sum = 49968, error = 1.882%
1088 true_sum = 49112, estimate_sum = 50095, error = 2.002%
1089 true_sum = 50056, estimate_sum = 50584, error = 1.055%
1090 true_sum = 49832, estimate_sum = 50354, error = 1.048%
1091 true_sum = 50665, estimate_sum = 50395, error = -0.533%
1092 true_sum = 50574, estimate_sum = 50473, error = -0.200%
1093 true_sum = 50733, estimate_sum = 49788, error = -1.863%
1094 true_sum = 50877, estimate_sum = 50184, error = -1.362%
1095 true_sum = 51465, estimate_sum = 50205, error = -2.448%
1096 true_sum = 51728, estimate_sum = 50657, error = -2.070%
1097 true_sum = 51560, estimate_sum = 50188, error = -2.661%
1098 true_sum = 51003, estimate_sum = 50388, error = -1.206%
1099 true_sum = 50302, estimate_sum = 49425, error = -1.743%
1100 true_sum = 50343, estimate_sum = 50035, error = -0.612%
1101 true_sum = 50239, estimate_sum = 49928, error = -0.619%
1102 true_sum = 50583, estimate_sum = 50349, error = -0.463%
1103 true_sum = 51114, estimate_sum = 49989, error = -2.201%
1104 true_sum = 50805, estimate_sum = 50550, error = -0.502%
1105 true_sum = 50154, estimate_sum = 49632, error = -1.041%
1106 true_sum = 50240, estimate_sum = 50094, error = -0.291%
1107 true_sum = 50457, estimate_sum = 49647, error = -1.605%
1108 true_sum = 50579, estimate_sum = 50306, error = -0.540%
1109 true_sum = 50121, estimate_sum = 49559, error = -1.121%
1110 true_sum = 50650, estimate_sum = 50307, error = -0.677%
1111 true_sum = 51137, estimate_sum = 49941, error = -2.339%
1112 true_sum = 50377, estimate_sum = 50004, error = -0.740%
1113 true_sum = 49568, estimate_sum = 50243, error = 1.362%
1114 true_sum = 49096, estimate_sum = 50101, error = 2.047%
1115 true_sum = 49363, estimate_sum = 50030, error = 1.351%
1116 true_sum = 48804, estimate_sum = 49966, error = 2.381%
1117 true_sum = 48659, estimate_sum = 49430, error = 1.584%
1118 true_sum = 48371, estimate_sum = 49582, error = 2.504%
1119 true_sum = 48197, estimate_sum = 49362, error = 2.417%
1120 true_sum = 48356, estimate_sum = 49579, error = 2.529%
1121 true_sum = 48084, estimate_sum = 49895, error = 3.766%
1122 true_sum = 47568, estimate_sum = 49589, error = 4.249%
1123 true_sum = 47507, estimate_sum = 49248, error = 3.665%
1124 true_sum = 47927, estimate_sum = 49611, error = 3.514%
1125 true_sum = 48463, estimate_sum = 49843, error = 2.848%
1126 true_sum = 48454, estimate_sum = 50125, error = 3.449%
1127 true_sum = 48833, estimate_sum = 50312, error = 3.029%
1128 true_sum = 48573, estimate_sum = 50531, error = 4.031%
1129 true_sum = 48898, estimate_sum = 50227, error = 2.718%
1130 true_sum = 48354, estimate_sum = 49857, error = 3.108%
1131 true_sum = 48169, estimate_sum = 49208, error = 2.157%
1132 true_sum = 48243, estimate_sum = 49758, error = 3.140%
1133 true_sum = 49009, estimate_sum = 50997, error = 4.056%
1134 true_sum = 48872, estimate_sum = 50723, error = 3.787%
1135 true_sum = 49012, estimate_sum = 50732, error = 3.509%
1136 true_sum = 49148, estimate_sum = 51125, error = 4.023%
1137 true_sum = 49079, estimate_sum = 50629, error = 3.158%
1138 true_sum = 48757, estimate_sum = 50544, error = 3.665%
1139 true_sum = 49345, estimate_sum = 50504, error = 2.349%
1140 true_sum = 49841, estimate_sum = 50950, error = 2.225%
1141 true_sum = 49822, estimate_sum = 50564, error = 1.489%
1142 true_sum = 50430, estimate_sum = 50937, error = 1.005%
1143 true_sum = 50861, estimate_sum = 50869, error = 0.016%
1144 true_sum = 50883, estimate_sum = 50584, error = -0.588%
1145 true_sum = 51002, estimate_sum = 50643, error = -0.704%
1146 true_sum = 50768, estimate_sum = 50462, error = -0.603%
1147 true_sum = 50430, estimate_sum = 50029, error = -0.795%
1148 true_sum = 50424, estimate_sum = 49747, error = -1.343%
1149 true_sum = 50657, estimate_sum = 49849, error = -1.595%
1150 true_sum = 50621, estimate_sum = 50505, error = -0.229%
1151 true_sum = 50188, estimate_sum = 50035, error = -0.305%
1152 true_sum = 50326, estimate_sum = 50176, error = -0.298%
1153 true_sum = 49673, estimate_sum = 49404, error = -0.542%
1154 true_sum = 49094, estimate_sum = 49654, error = 1.141%
1155 true_sum = 48664, estimate_sum = 49262, error = 1.229%
1156 true_sum = 48175, estimate_sum = 49385, error = 2.512%
1157 true_sum = 48885, estimate_sum = 49241, error = 0.728%
1158 true_sum = 48527, estimate_sum = 49643, error = 2.300%
1159 true_sum = 48965, estimate_sum = 49664, error = 1.428%
1160 true_sum = 49137, estimate_sum = 50223, error = 2.210%
1161 true_sum = 48826, estimate_sum = 49710, error = 1.811%
1162 true_sum = 48456, estimate_sum = 50201, error = 3.601%
1163 true_sum = 49224, estimate_sum = 50145, error = 1.871%
1164 true_sum = 50154, estimate_sum = 51088, error = 1.862%
1165 true_sum = 49786, estimate_sum = 50415, error = 1.263%
1166 true_sum = 49957, estimate_sum = 50626, error = 1.339%
1167 true_sum = 49538, estimate_sum = 50057, error = 1.048%
1168 true_sum = 49915, estimate_sum = 50361, error = 0.894%
1169 true_sum = 49549, estimate_sum = 49461, error = -0.178%
1170 true_sum = 49580, estimate_sum = 50015, error = 0.877%
1171 true_sum = 49429, estimate_sum = 49205, error = -0.453%
1172 true_sum = 49738, estimate_sum = 49913, error = 0.352%
1173 true_sum = 49735, estimate_sum = 49325, error = -0.824%
1174 true_sum = 50315, estimate_sum = 50144, error = -0.340%
1175 true_sum = 50412, estimate_sum = 49943, error = -0.930%
1176 true_sum = 50054, estimate_sum = 50289, error = 0.469%
1177 true_sum = 50255, estimate_sum = 50161, error = -0.187%
1178 true_sum = 50175, estimate_sum = 50762, error = 1.170%
1179 true_sum = 50763, estimate_sum = 50138, error = -1.231%
1180 true_sum = 50236, estimate_sum = 50317, error = 0.161%
1181 true_sum = 50393, estimate_sum = 49812, error = -1.153%
1182 true_sum = 50055, estimate_sum = 49618, error = -0.873%
1183 true_sum = 49794, estimate_sum = 48608, error = -2.382%
1184 true_sum = 50012, estimate_sum = 48755, error = -2.513%
1185 true_sum = 49960, estimate_sum = 48714, error = -2.494%
1186 true_sum = 49709, estimate_sum = 48496, error = -2.440%
1187 true_sum = 49768, estimate_sum = 50427, error = 1.324%
1188 true_sum = 49263, estimate_sum = 50186, error = 1.874%
1189 true_sum = 49191, estimate_sum = 50530, error = 2.722%
1190 true_sum = 49168, estimate_sum = 50430, error = 2.567%
1191 true_sum = 48459, estimate_sum = 50183, error = 3.558%
1192 true_sum = 48522, estimate_sum = 49902, error = 2.844%
1193 true_sum = 49084, estimate_sum = 50201, error = 2.276%
1194 true_sum = 49595, estimate_sum = 50686, error = 2.200%
1195 true_sum = 49116, estimate_sum = 50650, error = 3.123%
1196 true_sum = 49391, estimate_sum = 50809, error = 2.871%
1197 true_sum = 49111, estimate_sum = 50409, error = 2.643%
1198 true_sum = 49059, estimate_sum = 50220, error = 2.367%
1199 true_sum = 49181, estimate_sum = 49728, error = 1.112%
1200 true_sum = 48826, estimate_sum = 49634, error = 1.655%
1201 true_sum = 48442, estimate_sum = 49492, error = 2.168%
1202 true_sum = 48518, estimate_sum = 50152, error = 3.368%
1203 true_sum = 48672, estimate_sum = 50295, error = 3.335%
1204 true_sum = 48612, estimate_sum = 50447, error = 3.775%
1205 true_sum = 49093, estimate_sum = 50423, error = 2.709%
1206 true_sum = 48888, estimate_sum = 50395, error = 3.083%
1207 true_sum = 48900, estimate_sum = 50253, error = 2.767%
1208 true_sum = 48710, estimate_sum = 51973, error = 6.699%
1209 true_sum = 48948, estimate_sum = 51757, error = 5.739%
1210 true_sum = 48134, estimate_sum = 51402, error = 6.789%
1211 true_sum = 48240, estimate_sum = 51437, error = 6.627%
1212 true_sum = 48411, estimate_sum = 51382, error = 6.137%
1213 true_sum = 49003, estimate_sum = 51478, error = 5.051%
1214 true_sum = 49717, estimate_sum = 52005, error = 4.602%
1215 true_sum = 49471, estimate_sum = 51721, error = 4.548%
1216 true_sum = 49512, estimate_sum = 51649, error = 4.316%
1217 true_sum = 50010, estimate_sum = 51644, error = 3.267%
1218 true_sum = 50538, estimate_sum = 52227, error = 3.342%
1219 true_sum = 50685, estimate_sum = 52251, error = 3.090%
1220 true_sum = 50325, estimate_sum = 52075, error = 3.477%
1221 true_sum = 50407, estimate_sum = 51866, error = 2.894%
1222 true_sum = 50587, estimate_sum = 51707, error = 2.214%
1223 true_sum = 50536, estimate_sum = 51348, error = 1.607%
1224 true_sum = 50536, estimate_sum = 51678, error = 2.260%
1225 true_sum = 50098, estimate_sum = 51505, error = 2.808%
1226 true_sum = 50248, estimate_sum = 51903, error = 3.294%
1227 true_sum = 49594, estimate_sum = 51470, error = 3.783%
1228 true_sum = 49811, estimate_sum = 51872, error = 4.138%
1229 true_sum = 50378, estimate_sum = 52169, error = 3.555%
1230 true_sum = 51151, estimate_sum = 52538, error = 2.712%
1231 true_sum = 51478, estimate_sum = 52250, error = 1.500%
1232 true_sum = 50733, estimate_sum = 52021, error = 2.539%
1233 true_sum = 50719, estimate_sum = 52384, error = 3.283%
1234 true_sum = 51263, estimate_sum = 52746, error = 2.893%
1235 true_sum = 50996, estimate_sum = 52520, error = 2.988%
1236 true_sum = 50334, estimate_sum = 52219, error = 3.745%
1237 true_sum = 50864, estimate_sum = 52283, error = 2.790%
1238 true_sum = 50780, estimate_sum = 52090, error = 2.580%
1239 true_sum = 50856, estimate_sum = 52134, error = 2.513%
1240 true_sum = 51048, estimate_sum = 52748, error = 3.330%
1241 true_sum = 51365, estimate_sum = 52703, error = 2.605%
1242 true_sum = 50876, estimate_sum = 52691, error = 3.567%
1243 true_sum = 50747, estimate_sum = 52390, error = 3.238%
1244 true_sum = 51493, estimate_sum = 52951, error = 2.831%
1245 true_sum = 50876, estimate_sum = 52289, error = 2.777%
1246 true_sum = 51403, estimate_sum = 52739, error = 2.599%
1247 true_sum = 51395, estimate_sum = 52194, error = 1.555%
1248 true_sum = 51433, estimate_sum = 52054, error = 1.207%
1249 true_sum = 51015, estimate_sum = 51442, error = 0.837%
1250 true_sum = 50980, estimate_sum = 52103, error = 2.203%
1251 true_sum = 51687, estimate_sum = 52252, error = 1.093%
1252 true_sum = 52082, estimate_sum = 51852, error = -0.442%
1253 true_sum = 52418, estimate_sum = 51584, error = -1.591%
1254 true_sum = 52108, estimate_sum = 51356, error = -1.443%
1255 true_sum = 51803, estimate_sum = 50731, error = -2.069%
1256 true_sum = 51775, estimate_sum = 50594, error = -2.281%
1257 true_sum = 51037, estimate_sum = 50968, error = -0.135%
1258 true_sum = 50758, estimate_sum = 50843, error = 0.167%
1259 true_sum = 50734, estimate_sum = 51069, error = 0.660%
1260 true_sum = 50385, estimate_sum = 51048, error = 1.316%
1261 true_sum = 49990, estimate_sum = 50371, error = 0.762%
1262 true_sum = 49974, estimate_sum = 50551, error = 1.155%
1263 true_sum = 49298, estimate_sum = 50060, error = 1.546%
1264 true_sum = 48531, estimate_sum = 49975, error = 2.975%
1265 true_sum = 48824, estimate_sum = 49832, error = 2.065%
1266 true_sum = 49295, estimate_sum = 50277, error = 1.992%
1267 true_sum = 49840, estimate_sum = 50482, error = 1.288%
1268 true_sum = 49777, estimate_sum = 50478, error = 1.408%
1269 true_sum = 50560, estimate_sum = 50606, error = 0.091%
1270 true_sum = 49987, estimate_sum = 50342, error = 0.710%
1271 true_sum = 50130, estimate_sum = 49920, error = -0.419%
1272 true_sum = 49859, estimate_sum = 50112, error = 0.507%
1273 true_sum = 50376, estimate_sum = 50286, error = -0.179%
1274 true_sum = 50394, estimate_sum = 50858, error = 0.921%
1275 true_sum = 50640, estimate_sum = 51212, error = 1.130%
1276 true_sum = 50720, estimate_sum = 51393, error = 1.327%
1277 true_sum = 50866, estimate_sum = 51400, error = 1.050%
1278 true_sum = 50767, estimate_sum = 52073, error = 2.573%
1279 true_sum = 50496, estimate_sum = 51679, error = 2.343%
1280 true_sum = 50128, estimate_sum = 51629, error = 2.994%
1281 true_sum = 49892, estimate_sum = 50749, error = 1.718%
1282 true_sum = 49905, estimate_sum = 50707, error = 1.607%
1283 true_sum = 50199, estimate_sum = 50620, error = 0.839%
1284 true_sum = 50206, estimate_sum = 51169, error = 1.918%
1285 true_sum = 49718, estimate_sum = 50213, error = 0.996%
1286 true_sum = 49726, estimate_sum = 50398, error = 1.351%
1287 true_sum = 48769, estimate_sum = 49445, error = 1.386%
1288 true_sum = 48688, estimate_sum = 49551, error = 1.773%
1289 true_sum = 47831, estimate_sum = 48610, error = 1.629%
1290 true_sum = 47571, estimate_sum = 48662, error = 2.293%
1291 true_sum = 47350, estimate_sum = 47782, error = 0.912%
1292 true_sum = 47368, estimate_sum = 47931, error = 1.189%
1293 true_sum = 47343, estimate_sum = 47793, error = 0.951%
1294 true_sum = 46471, estimate_sum = 47306, error = 1.797%
1295 true_sum = 46579, estimate_sum = 47478, error = 1.930%
1296 true_sum = 46654, estimate_sum = 47738, error = 2.323%
1297 true_sum = 46558, estimate_sum = 47407, error = 1.824%
1298 true_sum = 46770, estimate_sum = 47265, error = 1.058%
1299 true_sum = 46893, estimate_sum = 47061, error = 0.358%
1300 true_sum = 46953, estimate_sum = 46862, error = -0.194%
1301 true_sum = 47178, estimate_sum = 47046, error = -0.280%
1302 true_sum = 47331, estimate_sum = 47182, error = -0.315%
1303 true_sum = 47112, estimate_sum = 47271, error = 0.337%
1304 true_sum = 47577, estimate_sum = 47727, error = 0.315%
1305 true_sum = 47506, estimate_sum = 47795, error = 0.608%
1306 true_sum = 47320, estimate_sum = 47418, error = 0.207%
1307 true_sum = 47804, estimate_sum = 47411, error = -0.822%
1308 true_sum = 48195, estimate_sum = 47823, error = -0.772%
1309 true_sum = 47857, estimate_sum = 47424, error = -0.905%
1310 true_sum = 48114, estimate_sum = 47167, error = -1.968%
1311 true_sum = 48212, estimate_sum = 47331, error = -1.827%
1312 true_sum = 48321, estimate_sum = 47098, error = -2.531%
1313 true_sum = 48179, estimate_sum = 47339, error = -1.743%
1314 true_sum = 48068, estimate_sum = 47480, error = -1.223%
1315 true_sum = 48011, estimate_sum = 47426, error = -1.218%
1316 true_sum = 47754, estimate_sum = 46810, error = -1.977%
1317 true_sum = 48123, estimate_sum = 47461, error = -1.376%
1318 true_sum = 47816, estimate_sum = 47469, error = -0.726%
1319 true_sum = 47742, estimate_sum = 47642, error = -0.209%
1320 true_sum = 47868, estimate_sum = 47369, error = -1.042%
1321 true_sum = 47888, estimate_sum = 47595, error = -0.612%
1322 true_sum = 48066, estimate_sum = 47327, error = -1.537%
1323 true_sum = 48304, estimate_sum = 47493, error = -1.679%
1324 true_sum = 48095, estimate_sum = 48399, error = 0.632%
1325 true_sum = 47673, estimate_sum = 47563, error = -0.231%
1326 true_sum = 47195, estimate_sum = 47724, error = 1.121%
1327 true_sum = 47414, estimate_sum = 47269, error = -0.306%
1328 true_sum = 47444, estimate_sum = 47942, error = 1.050%
1329 true_sum = 47284, estimate_sum = 47838, error = 1.172%
1330 true_sum = 47019, estimate_sum = 48183, error = 2.476%
1331 true_sum = 47488, estimate_sum = 48187, error = 1.472%
1332 true_sum = 48114, estimate_sum = 48761, error = 1.345%
1333 true_sum = 47539, estimate_sum = 48372, error = 1.752%
1334 true_sum = 46853, estimate_sum = 48227, error = 2.933%
1335 true_sum = 47105, estimate_sum = 48590, error = 3.153%
1336 true_sum = 47144, estimate_sum = 48503, error = 2.883%
1337 true_sum = 46537, estimate_sum = 47785, error = 2.682%
1338 true_sum = 46581, estimate_sum = 47811, error = 2.641%
1339 true_sum = 45986, estimate_sum = 47097, error = 2.416%
1340 true_sum = 45108, estimate_sum = 46624, error = 3.361%
1341 true_sum = 44609, estimate_sum = 45905, error = 2.905%
1342 true_sum = 44384, estimate_sum = 45715, error = 2.999%
1343 true_sum = 43980, estimate_sum = 44963, error = 2.235%
1344 true_sum = 43429, estimate_sum = 45024, error = 3.673%
1345 true_sum = 44206, estimate_sum = 45092, error = 2.004%
1346 true_sum = 44301, estimate_sum = 45684, error = 3.122%
1347 true_sum = 44624, estimate_sum = 45415, error = 1.773%
1348 true_sum = 44506, estimate_sum = 45204, error = 1.568%
1349 true_sum = 44362, estimate_sum = 44593, error = 0.521%
1350 true_sum = 44415, estimate_sum = 45354, error = 2.114%
1351 true_sum = 44191, estimate_sum = 45232, error = 2.356%
1352 true_sum = 44297, estimate_sum = 46009, error = 3.865%
1353 true_sum = 44834, estimate_sum = 46231, error = 3.116%
1354 true_sum = 45601, estimate_sum = 46817, error = 2.667%
1355 true_sum = 46074, estimate_sum = 46746, error = 1.459%
1356 true_sum = 46409, estimate_sum = 46958, error = 1.183%
1357 true_sum = 46840, estimate_sum = 46659, error = -0.386%
1358 true_sum = 47335, estimate_sum = 47129, error = -0.435%
1359 true_sum = 46793, estimate_sum = 49309, error = 5.377%
1360 true_sum = 47278, estimate_sum = 49845, error = 5.430%
1361 true_sum = 47932, estimate_sum = 49750, error = 3.793%
1362 true_sum = 47631, estimate_sum = 49701, error = 4.346%
1363 true_sum = 47654, estimate_sum = 49119, error = 3.074%
1364 true_sum = 47701, estimate_sum = 49155, error = 3.048%
1365 true_sum = 47693, estimate_sum = 48866, error = 2.459%
1366 true_sum = 46942, estimate_sum = 49338, error = 5.104%
1367 true_sum = 46705, estimate_sum = 49042, error = 5.004%
1368 true_sum = 46886, estimate_sum = 49493, error = 5.560%
1369 true_sum = 46844, estimate_sum = 49305, error = 5.254%
1370 true_sum = 47521, estimate_sum = 49992, error = 5.200%
1371 true_sum = 47876, estimate_sum = 50931, error = 6.381%
1372 true_sum = 48085, estimate_sum = 51350, error = 6.790%
1373 true_sum = 48184, estimate_sum = 51605, error = 7.100%
1374 true_sum = 47610, estimate_sum = 51641, error = 8.467%
1375 true_sum = 47014, estimate_sum = 51317, error = 9.153%
1376 true_sum = 47527, estimate_sum = 52029, error = 9.473%
1377 true_sum = 46895, estimate_sum = 51642, error = 10.123%
1378 true_sum = 47205, estimate_sum = 52227, error = 10.639%
1379 true_sum = 46774, estimate_sum = 51640, error = 10.403%
1380 true_sum = 47292, estimate_sum = 51870, error = 9.680%
1381 true_sum = 47467, estimate_sum = 51403, error = 8.292%
1382 true_sum = 48415, estimate_sum = 52071, error = 7.551%
1383 true_sum = 48456, estimate_sum = 52263, error = 7.857%
1384 true_sum = 48121, estimate_sum = 52207, error = 8.491%
1385 true_sum = 49115, estimate_sum = 52451, error = 6.792%
